     430.000     10.13892      10.0
     440.000     10.13157      10.0
     450.000     10.12435      10.0
     460.000     10.11727      10.0
     470.000     10.11059      10.0
     480.000     10.10390      10.0
     490.000     10.09725      10.0
     500.000     10.09098      10.0
     504.000     10.08843      10.0
     505.000     10.08771      10.0
     507.000     10.08660      10.0
     511.000     10.08409      10.0
     513.000     10.08295      10.0
     517.000     10.08036      10.0
     521.000     10.07779      10.0
     521.560     10.07750      10.0
     522.110     10.07725      10.0
     522.210     10.07713      10.0
     522.310     10.07701      10.0
     523.160     10.07670      10.0
     524.000     10.07615      10.0
     525.680     10.07509      10.0
     529.040     10.07315      10.0
     530.000     10.07250      10.0
     531.920     10.07126      10.0
     535.759     10.06900      10.0
     536.000     10.06894      10.0
     536.470     10.06857      10.0
     536.930     10.06824      10.0
     537.030     10.06814      10.0
     537.130     10.06835      10.0
     537.570     10.06810      10.0
     538.000     10.06760      10.0
     539.000     10.06726      10.0
     541.000     10.06603      10.0
     545.000     10.06346      10.0
     553.000     10.05887      10.0
     557.500     10.05653      10.0
     566.500     10.05124      10.0
     577.000     10.04582      10.0
     580.000     10.04396      10.0
     583.000     10.04259      10.0
     583.620     10.04205      10.0
     584.230     10.04190      10.0
     584.330     10.04188      10.0
     584.430     10.04187      10.0
     584.720     10.04150      10.0
     585.000     10.04152      10.0
     586.000     10.04101      10.0
     588.000     10.03968      10.0
     592.000     10.03793      10.0
     594.000     10.03678      10.0
     598.000     10.03466      10.0
     600.000     10.03370      10.0
     604.000     10.03157      10.0
     612.000     10.02765      10.0
     620.000     10.02388      10.0
     636.000     10.01626      10.0
     640.000     10.01460      10.0
     648.000     10.01108      10.0
     660.000     10.00609      10.0
     672.000     10.00117      10.0
     680.000      9.99781      10.0
     696.000      9.99197      10.0
     700.000      9.99063      10.0
     708.000      9.98799      10.0
     720.000      9.98415      10.0
     732.000      9.98087      10.0
     740.000      9.97849      10.0
     756.000      9.97411      10.0
     760.000      9.97329      10.0
     768.000      9.97157      10.0
     780.000      9.96873      10.0
     792.000      9.96671      10.0
     800.000      9.96511      10.0
     816.000      9.96244      10.0
     820.000      9.96215      10.0
     828.000      9.96135      10.0
     840.000      9.95956      10.0
     852.000      9.95833      10.0
     860.000      9.95774      10.0
     876.000      9.95749      10.0
     880.000      9.95721      10.0
     888.000      9.95706      10.0
     900.000      9.95705      10.0
     905.000      9.95752      10.0
     910.000      9.95821      10.0
     911.740      9.95885      10.0
     911.840      9.96181      10.0
     912.000      9.96143      10.0
     912.320      9.96147      10.0
     912.960      9.96155      10.0
     914.000      9.96230      10.0
     914.039      9.96220      10.0
     914.117      9.96202      10.0
     914.273      9.96245      10.0
     914.286      9.96242      10.0
     914.336      9.96230      10.0
     914.436      9.96207      10.0
     914.576      9.96254      10.0
     914.856      9.96268      10.0
     914.919      9.96334      10.0
     915.045      9.96304      10.0
     915.297      9.96325      10.0
     915.329      9.96398      10.0
     915.393      9.96383      10.0
     915.521      9.96434      10.0
     915.778      9.96454      10.0
     915.824      9.96443      10.0
     915.917      9.96502      10.0
     916.000      9.96482      10.0
     916.167      9.96524      10.0
     916.429      9.96624      10.0
     916.954      9.96662      10.0
     917.181      9.96772      10.0
     917.635      9.96746      10.0
     918.000      9.96823      10.0
     918.129      9.96792      10.0
     918.387      9.96731      10.0
     918.903      9.96527      10.0
     919.351      9.96503      10.0
     920.000      9.95861      10.0
     920.365      9.95775      10.0
     920.770      9.96005      10.0
     920.963      9.96041      10.0
     920.970      9.96040      10.0
     921.020      9.95946      10.0
     921.120      9.95678      10.0
     921.170      9.95504      10.0
     921.270      9.95237      10.0
     921.470      9.94623      10.0
     921.871      9.94046      10.0
     922.271      9.94193      10.0
     922.671      9.95313      10.0
     922.960      9.96473      10.0
     923.150      9.96840      10.0
     923.160      9.96755      10.0
     923.210      9.96661      10.0
     923.310      9.96061      10.0
     923.360      9.95722      10.0
     923.460      9.95046      10.0
     923.660      9.93705      10.0
     924.061      9.91463      10.0
     924.180      9.91041      10.0
     924.419      9.90593      10.0
     924.657      9.90694      10.0
     924.896      9.91345      10.0
     925.000      9.91795      10.0
     925.208      9.93101      10.0
     925.515      9.95955      10.0
     925.822      9.99911      10.0
     926.030     10.02896      10.0
     926.226     10.04981      10.0
     926.230     10.04980      10.0
     926.280     10.04610      10.0
     926.380     10.03166      10.0
     926.430     10.02276      10.0
     926.530     10.00517      10.0
     926.730      9.96996      10.0
     927.131      9.90900      10.0
     927.215      9.89781      10.0
     927.384      9.87883      10.0
     927.721      9.84850      10.0
     928.000      9.83301      10.0
     928.279      9.82721      10.0
     928.558      9.83023      10.0
     928.837      9.84291      10.0
     929.115      9.86637      10.0
     929.280      9.88597      10.0
     929.445      9.90912      10.0
     929.609      9.93686      10.0
     929.938     10.00497      10.0
     930.103     10.04523      10.0
     930.267     10.08988      10.0
     930.560     10.17407      10.0
     930.654     10.19641      10.0
     930.748     10.20660      10.0
     930.760     10.20657      10.0
     930.810     10.20124      10.0
     930.860     10.19179      10.0
     930.910     10.17936      10.0
     930.960     10.16606      10.0
     931.000     10.15493      10.0
     931.080     10.13008      10.0
     931.240     10.08199      10.0
     931.480     10.01358      10.0
     931.960      9.89772      10.0
     932.200      9.84931      10.0
     932.440      9.80654      10.0
     932.681      9.76956      10.0
     932.921      9.73853      10.0
     933.000      9.72951      10.0
     933.159      9.71300      10.0
     933.476      9.68590      10.0
     933.793      9.66836      10.0
     934.111      9.65931      10.0
     934.428      9.65985      10.0
     934.746      9.67064      10.0
     935.000      9.68627      10.0
     935.254      9.70880      10.0
     935.509      9.73868      10.0
     935.763      9.77583      10.0
     936.018      9.82024      10.0
     936.272      9.87358      10.0
     936.526      9.93469      10.0
     936.763      9.99867      10.0
     937.000     10.07047      10.0
     937.305     10.17784      10.0
     937.610     10.30260      10.0
     937.706     10.34435      10.0
     937.803     10.37592      10.0
     937.810     10.37566      10.0
     937.860     10.36186      10.0
     937.910     10.33942      10.0
     937.960     10.31756      10.0
     938.010     10.29613      10.0
     938.110     10.25391      10.0
     938.310     10.17345      10.0
     938.711     10.03517      10.0
     939.111      9.91967      10.0
     939.511      9.82033      10.0
     939.912      9.73607      10.0
     940.312      9.66421      10.0
     940.713      9.60342      10.0
     941.113      9.55218      10.0
     941.513      9.50992      10.0
     941.914      9.47570      10.0
     942.314      9.44780      10.0
     942.715      9.42680      10.0
     943.115      9.41185      10.0
     943.515      9.40321      10.0
     943.780      9.40055      10.0
     944.309      9.40395      10.0
     944.574      9.41004      10.0
     944.839      9.41878      10.0
     945.368      9.44665      10.0
     945.633      9.46551      10.0
     945.897      9.48806      10.0
     946.427      9.54524      10.0
     946.691      9.57990      10.0
     946.956      9.61952      10.0
     947.485      9.71381      10.0
     947.750      9.76973      10.0
     948.014      9.83105      10.0
     948.544      9.97416      10.0
     948.808     10.05740      10.0
     949.073     10.15075      10.0
     949.312     10.25023      10.0
     949.550     10.37096      10.0
     949.646     10.41944      10.0
     949.743     10.45148      10.0
     949.750     10.45120      10.0
     949.800     10.43806      10.0
     949.850     10.41395      10.0
     949.900     10.38907      10.0
     949.950     10.36322      10.0
     950.050     10.31078      10.0
     950.250     10.21539      10.0
     950.451     10.13527      10.0
     950.651     10.06461      10.0
     951.051      9.93987      10.0
     951.451      9.83245      10.0
     951.852      9.73881      10.0
     952.252      9.65708      10.0
     952.653      9.58589      10.0
     953.053      9.52364      10.0
     953.453      9.46856      10.0
     953.854      9.42083      10.0
     954.254      9.37863      10.0
     955.055      9.30921      10.0
     955.550      9.27439      10.0
     956.045      9.24468      10.0
     957.035      9.19742      10.0
     957.530      9.17898      10.0
     958.025      9.16377      10.0
     959.015      9.14011      10.0
     960.005      9.12505      10.0
     960.995      9.11789      10.0
     961.150      9.11754      10.0
     961.460      9.11725      10.0
     962.081      9.11872      10.0
     963.321      9.13121      10.0
     963.942      9.14321      10.0
     964.562      9.15923      10.0
     965.182      9.18033      10.0
     965.803      9.20727      10.0
     966.271      9.23210      10.0
     966.740      9.26133      10.0
     967.209      9.29533      10.0
     967.677      9.33504      10.0
     968.146      9.38110      10.0
     968.615      9.43430      10.0
     969.083      9.49622      10.0
     969.552      9.56831      10.0
     970.020      9.65113      10.0
     970.489      9.74840      10.0
     970.958      9.86124      10.0
     971.426      9.99587      10.0
     971.655     10.07013      10.0
     971.883     10.15373      10.0
     972.112     10.25507      10.0
     972.340     10.38430      10.0
     972.438     10.43826      10.0
     972.537     10.48763      10.0
     972.540     10.48747      10.0
     972.590     10.46757      10.0
     972.640     10.43526      10.0
     972.690     10.40759      10.0
     972.740     10.38046      10.0
     972.840     10.32151      10.0
     972.940     10.26582      10.0
     973.040     10.21674      10.0
     973.140     10.17320      10.0
     973.341     10.09695      10.0
     973.541     10.02838      10.0
     973.941      9.90805      10.0
     974.342      9.80352      10.0
     974.742      9.71238      10.0
     975.142      9.63290      10.0
     975.543      9.56253      10.0
     975.943      9.50053      10.0
     976.344      9.44521      10.0
     976.370      9.44173      10.0
     976.423      9.43481      10.0
     976.529      9.42164      10.0
     976.741      9.39686      10.0
     977.165      9.35044      10.0
     978.012      9.27365      10.0
     978.436      9.24185      10.0
     978.860      9.21322      10.0
     979.708      9.16507      10.0
     980.000      9.15074      10.0
     980.585      9.12560      10.0
     981.754      9.08507      10.0
     982.924      9.05468      10.0
     984.093      9.03209      10.0
     985.262      9.01455      10.0
     987.601      8.99080      10.0
     989.940      8.97686      10.0
     990.000      8.97673      10.0
     990.120      8.97608      10.0
     990.359      8.97518      10.0
     990.837      8.97299      10.0
     991.794      8.96975      10.0
     993.708      8.96556      10.0
     997.537      8.96293      10.0
    1000.000      8.96447      10.0
    1004.927      8.97595      10.0
    1007.390      8.98764      10.0
    1009.854      9.00490      10.0
    1010.000      9.00622      10.0
    1010.293      9.00885      10.0
    1010.879      9.01457      10.0
    1012.051      9.02864      10.0
    1014.395      9.06754      10.0
    1015.566      9.09504      10.0
    1016.738      9.13078      10.0
    1017.910      9.17757      10.0
    1019.082      9.23899      10.0
    1019.541      9.26773      10.0
    1020.000      9.30057      10.0
    1020.918      9.37837      10.0
    1021.000      9.38585      10.0
    1021.164      9.40218      10.0
    1021.492      9.43686      10.0
    1022.000      9.49700      10.0
    1022.500      9.56431      10.0
    1023.000      9.64220      10.0
    1023.500      9.73282      10.0
    1024.000      9.83819      10.0
    1024.380      9.93054      10.0
    1024.760     10.03706      10.0
    1024.950     10.09744      10.0
    1025.140     10.16679      10.0
    1025.330     10.25359      10.0
    1025.520     10.36492      10.0
    1025.570     10.39114      10.0
    1025.620     10.42606      10.0
    1025.670     10.48341      10.0
    1025.720     10.51693      10.0
    1025.722     10.51693      10.0
    1025.772     10.48566      10.0
    1025.822     10.42781      10.0
    1025.872     10.39185      10.0
    1025.920     10.36687      10.0
    1025.970     10.33798      10.0
    1026.070     10.27764      10.0
    1026.170     10.22485      10.0
    1026.270     10.18005      10.0
    1026.460     10.10856      10.0
    1026.650     10.04681      10.0
    1027.000      9.94683      10.0
    1027.350      9.85941      10.0
    1028.050      9.71180      10.0
    1028.500      9.63357      10.0
    1028.950      9.56401      10.0
    1029.399      9.50388      10.0
    1029.849      9.44999      10.0
    1030.000      9.43384      10.0
    1030.302      9.40221      10.0
    1030.905      9.34730      10.0
    1031.509      9.29991      10.0
    1032.112      9.25978      10.0
    1032.716      9.22515      10.0
    1033.319      9.19557      10.0
    1034.526      9.14776      10.0
    1035.000      9.13224      10.0
    1035.947      9.10647      10.0
    1036.895      9.08583      10.0
    1037.842      9.06915      10.0
    1039.736      9.04486      10.0
    1040.000      9.04252      10.0
    1040.527      9.03740      10.0
    1041.582      9.02943      10.0
    1043.691      9.01753      10.0
    1045.000      9.01217      10.0
    1047.617      9.00542      10.0
    1050.000      9.00225      10.0
    1054.766      9.00034      10.0
    1059.531      9.00122      10.0
    1060.000      9.00160      10.0
    1060.938      9.00237      10.0
    1062.812      9.00348      10.0
    1066.562      9.00624      10.0
    1070.000      9.00930      10.0
    1073.438      9.01294      10.0
    1076.875      9.01624      10.0
    1080.000      9.01981      10.0
    1083.125      9.02302      10.0
    1086.250      9.02681      10.0
    1089.375      9.03023      10.0
    1090.000      9.03093      10.0
    1091.250      9.03233      10.0
    1093.750      9.03519      10.0
    1098.750      9.04111      10.0
    1100.000      9.04264      10.0
    1102.500      9.04574      10.0
    1107.500      9.05216      10.0
    1110.000      9.05496      10.0
    1115.000      9.06129      10.0
    1120.000      9.06737      10.0
    1125.000      9.07319      10.0
    1130.000      9.07982      10.0
    1135.000      9.08619      10.0
    1140.000      9.09227      10.0
    1145.000      9.09863      10.0
    1150.000      9.10468      10.0
    1155.000      9.11159      10.0
    1160.000      9.11819      10.0
    1165.000      9.12446      10.0
    1170.000      9.13162      10.0
    1175.000      9.13907      10.0
    1180.000      9.14681      10.0
    1185.000      9.15616      10.0
    1190.000      9.16718      10.0
    1195.000      9.18264      10.0
    1200.000      9.20906      10.0
    1202.500      9.23123      10.0
    1205.000      9.26581      10.0
    1206.250      9.29194      10.0
    1207.500      9.32584      10.0
    1208.750      9.37157      10.0
    1210.000      9.43418      10.0
    1210.750      9.48256      10.0
    1211.500      9.54290      10.0
    1212.250      9.61722      10.0
    1213.000      9.70962      10.0
    1213.620      9.80409      10.0
    1214.240      9.92031      10.0
    1214.547      9.98821      10.0
    1214.855     10.06601      10.0
    1215.009     10.11163      10.0
    1215.162     10.16698      10.0
    1215.316     10.24289      10.0
    1215.470     10.32853      10.0
    1215.495     10.34721      10.0
    1215.520     10.37743      10.0
    1215.545     10.41997      10.0
    1215.570     10.46946      10.0
    1215.595     10.51657      10.0
    1215.620     10.55101      10.0
    1215.645     10.57124      10.0
    1215.670     10.57796      10.0
    1215.721     10.55181      10.0
    1215.771     10.47115      10.0
    1215.821     10.37878      10.0
    1215.870     10.32982      10.0
    1215.920     10.30287      10.0
    1215.970     10.27486      10.0
    1216.070     10.21819      10.0
    1216.170     10.17086      10.0
    1216.270     10.13282      10.0
    1216.470     10.07083      10.0
    1216.670     10.01844      10.0
    1216.870      9.97103      10.0
    1217.250      9.89086      10.0
    1217.630      9.82076      10.0
    1218.010      9.75921      10.0
    1218.630      9.67368      10.0
    1219.250      9.60266      10.0
    1219.870      9.54442      10.0
    1220.000      9.53350      10.0
    1220.261      9.51292      10.0
    1220.783      9.47560      10.0
    1221.305      9.44301      10.0
    1221.827      9.41567      10.0
    1222.871      9.37033      10.0
    1223.915      9.33717      10.0
    1224.959      9.31122      10.0
    1225.000      9.31036      10.0
    1225.083      9.30862      10.0
    1225.248      9.30517      10.0
    1225.578      9.29906      10.0
    1226.238      9.28772      10.0
    1227.558      9.27069      10.0
    1228.779      9.25858      10.0
    1230.000      9.24960      10.0
    1232.442      9.23775      10.0
    1234.884      9.23120      10.0
    1239.768      9.22638      10.0
    1240.000      9.22673      10.0
    1240.465      9.22667      10.0
    1241.395      9.22655      10.0
    1243.254      9.22632      10.0
    1246.973      9.22819      10.0
    1250.000      9.22981      10.0
    1253.027      9.23226      10.0
    1256.055      9.23477      10.0
    1259.082      9.23736      10.0
    1260.000      9.23813      10.0
    1261.836      9.24048      10.0
    1265.508      9.24449      10.0
    1269.180      9.24780      10.0
    1272.852      9.25203      10.0
    1276.523      9.25639      10.0
    1280.000      9.25954      10.0
    1283.477      9.26362      10.0
    1286.953      9.26781      10.0
    1290.430      9.27125      10.0
    1293.906      9.27565      10.0
    1297.383      9.27930      10.0
    1300.000      9.28274      10.0
    1302.617      9.28537      10.0
    1305.234      9.28805      10.0
    1307.852      9.29167      10.0
    1310.469      9.29447      10.0
    1313.086      9.29732      10.0
    1315.703      9.30023      10.0
    1318.320      9.30319      10.0
    1320.000      9.30500      10.0
    1323.359      9.30869      10.0
    1326.719      9.31247      10.0
    1330.078      9.31635      10.0
    1333.438      9.32032      10.0
    1336.797      9.32439      10.0
    1340.000      9.32785      10.0
    1343.203      9.33138      10.0
    1346.406      9.33500      10.0
    1349.609      9.33871      10.0
    1352.812      9.34150      10.0
    1356.016      9.34536      10.0
    1359.219      9.34932      10.0
    1360.000      9.35010      10.0
    1361.562      9.35167      10.0
    1364.688      9.35487      10.0
    1367.812      9.35918      10.0
    1370.938      9.36254      10.0
    1374.062      9.36597      10.0
    1377.188      9.36948      10.0
    1380.000      9.37249      10.0
    1382.812      9.37556      10.0
    1385.625      9.37869      10.0
    1388.438      9.38166      10.0
    1391.250      9.38470      10.0
    1394.062      9.38780      10.0
    1396.875      9.39095      10.0
    1399.688      9.39394      10.0
    1400.000      9.39435      10.0
    1420.000      9.41622      10.0
    1440.000      9.43786      10.0
    1450.000      9.44854      10.0
    1470.000      9.46987      10.0
    1490.000      9.49105      10.0
    1500.000      9.50164      10.0
    1520.000      9.52239      10.0
    1540.000      9.54308      10.0
    1550.000      9.55338      10.0
    1570.000      9.57381      10.0
    1590.000      9.59405      10.0
    1600.000      9.60395      10.0
    1620.000      9.62393      10.0
    1632.000      9.63587      10.0
    1634.000      9.63778      10.0
    1636.000      9.63972      10.0
    1638.000      9.64168      10.0
    1640.000      9.64366      10.0
    1640.210      9.64396      10.0
    1640.410      9.64408      10.0
    1640.610      9.64421      10.0
    1641.000      9.64466      10.0
    1642.000      9.64566      10.0
    1644.000      9.64769      10.0
    1646.000      9.64954      10.0
    1648.000      9.65162      10.0
    1650.000      9.65352      10.0
    1654.000      9.65738      10.0
    1662.000      9.66518      10.0
    1675.000      9.67783      10.0
    1688.000      9.69037      10.0
    1700.000      9.70184      10.0
    1712.000      9.71342      10.0
    1724.000      9.72463      10.0
    1736.000      9.73614      10.0
    1748.000      9.74745      10.0
    1750.000      9.74932      10.0
    1754.000      9.75289      10.0
    1762.000      9.76052      10.0
    1778.000      9.77523      10.0
    1794.000      9.79018      10.0
    1800.000      9.79545      10.0
    1812.000      9.80650      10.0
    1824.000      9.81741      10.0
    1836.000      9.82845      10.0
    1848.000      9.83929      10.0
    1850.000      9.84107      10.0
    1854.000      9.84438      10.0
    1862.000      9.85180      10.0
    1878.000      9.86602      10.0
    1894.000      9.88013      10.0
    1900.000      9.88552      10.0
    1912.000      9.89578      10.0
    1924.000      9.90633      10.0
    1936.000      9.91682      10.0
    1948.000      9.92723      10.0
    1960.000      9.93753      10.0
    1972.000      9.94770      10.0
    1984.000      9.95808      10.0
    1996.000      9.96830      10.0
    2000.648      9.97100      10.0
    2008.650      9.97761      10.0
    2024.652      9.99119      10.0
    2040.655     10.00455      10.0
    2056.658     10.01764      10.0
    2072.661     10.03083      10.0
    2088.664     10.04410      10.0
    2100.667     10.05365      10.0
    2112.669     10.06325      10.0
    2124.671     10.07289      10.0
    2136.674     10.08256      10.0
    2148.676     10.09225      10.0
    2160.679     10.10195      10.0
    2172.681     10.11111      10.0
    2184.684     10.12077      10.0
    2196.686     10.13038      10.0
    2200.687     10.13351      10.0
    2208.688     10.13994      10.0
    2224.692     10.15232      10.0
    2240.695     10.16439      10.0
    2256.699     10.17669      10.0
    2272.702     10.18922      10.0
    2288.706     10.20133      10.0
    2300.708     10.21030      10.0
    2312.711     10.21907      10.0
    2324.714     10.22827      10.0
    2336.716     10.23724      10.0
    2348.719     10.24597      10.0
    2360.722     10.25511      10.0
    2372.724     10.26398      10.0
    2384.727     10.27255      10.0
    2396.730     10.28153      10.0
    2400.731     10.28462      10.0
    2408.732     10.29018      10.0
    2424.736     10.30183      10.0
    2440.740     10.31343      10.0
    2456.743     10.32494      10.0
    2472.747     10.33633      10.0
    2488.751     10.34757      10.0
    2500.754     10.35602      10.0
    2512.756     10.36485      10.0
    2524.759     10.37319      10.0
    2536.762     10.38190      10.0
    2548.765     10.39007      10.0
    2560.768     10.39860      10.0
    2572.771     10.40655      10.0
    2584.773     10.41486      10.0
    2596.776     10.42352      10.0
    2600.777     10.42616      10.0
    2608.779     10.43155      10.0
    2624.783     10.44178      10.0
    2640.787     10.45260      10.0
    2656.791     10.46405      10.0
    2672.794     10.47438      10.0
    2688.798     10.48507      10.0
    2700.801     10.49303      10.0
    2712.804     10.50097      10.0
    2724.807     10.50889      10.0
    2736.810     10.51677      10.0
    2748.813     10.52462      10.0
    2760.816     10.53241      10.0
    2772.819     10.54015      10.0
    2784.821     10.54794      10.0
    2796.824     10.55566      10.0
    2800.825     10.55830      10.0
    2808.827     10.56343      10.0
    2824.831     10.57355      10.0
    2840.835     10.58381      10.0
    2856.839     10.59391      10.0
    2872.843     10.60396      10.0
    2888.847     10.61411      10.0
    2900.850     10.62151      10.0
    2912.853     10.62905      10.0
    2924.856     10.63641      10.0
    2936.859     10.64391      10.0
    2948.862     10.65122      10.0
    2960.865     10.65865      10.0
    2972.868     10.66604      10.0
    2984.871     10.67337      10.0
    2996.874     10.68065      10.0
    3000.875     10.68313      10.0
    3008.877     10.68786      10.0
    3024.881     10.69749      10.0
    3040.885     10.70707      10.0
    3056.889     10.71676      10.0
    3072.893     10.72620      10.0
    3088.897     10.73573      10.0
    3100.900     10.74279      10.0
    3112.903     10.74992      10.0
    3124.906     10.75692      10.0
    3136.909     10.76397      10.0
    3148.912     10.77087      10.0
    3160.915     10.77782      10.0
    3172.918     10.78480      10.0
    3184.921     10.79182      10.0
    3196.924     10.79866      10.0
    3200.925     10.80086      10.0
    3208.927     10.80553      10.0
    3224.931     10.81455      10.0
    3240.935     10.82377      10.0
    3256.939     10.83273      10.0
    3272.943     10.84187      10.0
    3288.947     10.85073      10.0
    3300.950     10.85757      10.0
    3312.953     10.86416      10.0
    3324.956     10.87098      10.0
    3336.959     10.87753      10.0
    3348.962     10.88429      10.0
    3360.966     10.89077      10.0
    3372.969     10.89747      10.0
    3384.972     10.90386      10.0
    3396.975     10.91047      10.0
    3400.976     10.91272      10.0
    3408.978     10.91703      10.0
    3424.982     10.92564      10.0
    3440.986     10.93436      10.0
    3456.990     10.94289      10.0
    3472.994     10.95150      10.0
    3488.998     10.96018      10.0
    3501.001     10.96634      10.0
    3513.004     10.97271      10.0
    3525.008     10.97927      10.0
    3537.011     10.98542      10.0
    3549.014     10.99177      10.0
    3561.017     10.99832      10.0
    3573.020     11.00443      10.0
    3585.023     11.01073      10.0
    3597.026     11.01690      10.0
    3601.027     11.01910      10.0
    3609.029     11.02326      10.0
    3624.593     11.03140      10.0
