    3050.0000000000000000      11.1549997329711914
    3100.0000000000000000      11.1334058642387390
    3150.0000000000000000      11.0818823426961899
    3200.0000000000000000      11.0337498188018799
    3250.0000000000000000      10.9899884834885597
    3300.0000000000000000      10.9505160152912140
    3350.0000000000000000      10.9089495874941349
    3400.0000000000000000      10.8660001754760742
    3450.0000000000000000      10.8277381658554077
    3500.0000000000000000      10.7916247993707657
    3550.0000000000000000      10.7567812092602253
    3600.0000000000000000      10.7240833044052124
    3650.0000000000000000      10.6906406134366989
    3700.0000000000000000      10.6656875610351562
    3750.0000000000000000      10.5726250261068344
    3800.0000000000000000      10.4366661707560233
    3850.0000000000000000      10.3394371762871735
    3900.0000000000000000      10.2560585821376140
    3950.0000000000000000      10.1892020291265304
    4000.0000000000000000      10.1368675181678700
    4050.0000000000000000      10.0975649122021878
    4100.0000000000000000      10.0654488252043350
    4150.0000000000000000      10.0399271572860282
    4200.0000000000000000      10.0209999084472656
    4250.0000000000000000      10.0019512522900307
    4300.0000000000000000       9.9846017027807523
    4350.0000000000000000       9.9689512599194252
    4400.0000000000000000       9.9549999237060547
    4450.0000000000000000       9.9402742352750550
    4500.0000000000000000       9.9255832831064872
    4550.0000000000000000       9.9109270672003422
    4600.0000000000000000       9.8951869685240474
    4650.0000000000000000       9.8790392801165581
    4700.0000000000000000       9.8627455821543020
    4750.0000000000000000       9.8463058746372809
    4800.0000000000000000       9.8294143901529551
    4850.0000000000000000       9.8130426786162630
    4900.0000000000000000       9.7973496512531835
    4950.0000000000000000       9.7823353080637130
    5000.0000000000000000       9.7679996490478516
    5050.0000000000000000       9.7560207159430874
    5100.0000000000000000       9.7450834291952617
    5150.0000000000000000       9.7351653033069212
    5200.0000000000000000       9.7259365074218262
    5250.0000000000000000       9.7174215896853369
    5300.0000000000000000       9.7094367678676328
    5350.0000000000000000       9.7012961845667594
    5400.0000000000000000       9.6929998397827148
    5450.0000000000000000       9.6826336197555065
    5500.0000000000000000       9.6723162382841110
    5550.0000000000000000       9.6620476953685284
    5600.0000000000000000       9.6534196378395301
    5650.0000000000000000       9.6456023732804539
    5700.0000000000000000       9.6382384391732039
    5750.0000000000000000       9.6313278355177836
    5800.0000000000000000       9.6241281818785396
    5850.0000000000000000       9.6169587713238975
    5900.0000000000000000       9.6099788109340647
    5950.0000000000000000       9.6031883007090446
    6000.0000000000000000       9.5965872406488355
    6050.0000000000000000       9.5903088297745658
    6100.0000000000000000       9.5843520800389612
    6150.0000000000000000       9.5786390450012178
    6200.0000000000000000       9.5731697246613301
    6250.0000000000000000       9.5679441190192982
    6300.0000000000000000       9.5629622280751256
    6350.0000000000000000       9.5582240518288089
    6400.0000000000000000       9.5537295902803514
    6450.0000000000000000       9.5497483714330862
    6500.0000000000000000       9.5460636102747252
    6550.0000000000000000       9.5424638858835813
    6600.0000000000000000       9.5389491982596581
    6650.0000000000000000       9.5355195474029522
    6700.0000000000000000       9.5321749333134616
    6750.0000000000000000       9.5289153559911917
    6800.0000000000000000       9.5253398593734282
    6850.0000000000000000       9.5212456250891968
